% Magic Creature Cards
% UNH/UNG/pHHO Removed
% Source: AllCards-x.json @ mtgjson.com
% 
% Machine Learning Project - Sam Cumings / David Burks
% Set Downloaded 15.10.25

@RELATION CMC

@ATTRIBUTE Id NUMERIC
@ATTRIBUTE cmc NUMERIC
@ATTRIBUTE power NUMERIC
@ATTRIBUTE toughness NUMERIC
@ATTRIBUTE isRed NUMERIC
@ATTRIBUTE isBlue NUMERIC
@ATTRIBUTE isGreen NUMERIC
@ATTRIBUTE isBlack NUMERIC
@ATTRIBUTE isWhite NUMERIC
@ATTRIBUTE isColorless NUMERIC
@ATTRIBUTE isVanilla NUMERIC
@ATTRIBUTE isFlying NUMERIC
@ATTRIBUTE isTrample NUMERIC
@ATTRIBUTE isMorph NUMERIC
@ATTRIBUTE isHaste NUMERIC
@ATTRIBUTE isStrike NUMERIC
@DATA
5991,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0
5992,3,4,4,1,1,1,0,0,0,0,0,0,0,0,0
5993,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
5994,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0
5995,2,3,4,1,0,1,0,0,0,0,0,0,0,0,0
5996,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0
5997,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0
5998,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0
5999,6,4,5,0,1,0,1,1,0,0,0,0,0,0,0
6000,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6001,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0
6002,4,2,5,0,0,0,0,1,0,0,0,0,0,0,0
6003,7,8,8,0,0,1,0,0,0,0,0,0,0,0,0
6004,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0
6005,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0
6006,6,3,3,1,0,0,1,0,0,0,0,0,0,0,0
6007,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0
6008,3,2,3,0,0,0,0,1,0,0,1,0,0,0,0
6009,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6010,4,7,6,0,0,0,1,0,0,0,0,0,0,0,0
6011,6,6,6,0,0,0,0,1,0,0,0,0,0,0,0
6012,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6013,4,3,4,0,1,1,0,1,0,0,1,0,0,0,0
6014,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0
6015,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0
6016,4,3,2,0,1,0,0,0,0,0,1,0,0,0,0
6017,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0
6018,4,1,3,0,0,0,0,1,0,0,0,0,0,0,0
6019,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0
6020,3,4,4,0,0,0,0,0,1,0,0,0,0,0,0
6021,5,4,4,0,1,0,0,1,0,1,0,0,0,0,0
6022,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0
6023,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6024,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0
6025,3,4,4,0,0,0,1,0,0,0,0,0,0,0,0
6026,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0
6027,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6028,5,3,3,0,0,1,0,0,0,0,1,0,0,0,0
6029,5,3,4,0,0,0,0,1,0,0,0,0,0,0,0
6030,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
6031,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0
6032,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6033,6,5,4,0,0,1,0,0,0,0,0,0,0,0,0
6034,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6035,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6036,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6037,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
6038,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0
6039,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6040,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0
6041,4,3,3,0,0,0,0,1,0,0,0,1,0,0,0
6042,5,2,3,0,0,0,1,0,0,0,0,0,0,0,0
6043,4,5,5,0,0,1,0,0,0,0,0,1,0,0,0
6044,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0
6045,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6046,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0
6047,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0
6048,5,5,3,1,0,1,0,0,0,0,1,0,0,0,0
6049,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0
6050,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0
6051,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
6052,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6053,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0
6054,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6055,6,3,4,1,0,0,0,0,0,0,0,0,0,0,0
6056,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0
6057,7,4,5,0,1,0,0,1,0,0,1,0,0,0,0
6058,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6059,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0
6060,5,4,3,0,0,0,0,1,0,0,1,0,0,0,0
6061,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0
6062,3,2,1,0,0,0,0,1,0,0,1,0,1,0,1
6063,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6064,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1
6065,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0
6066,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0
6067,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6068,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6069,7,3,3,0,0,0,0,1,0,0,0,0,0,0,0
6070,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0
6071,3,7,6,1,0,0,0,0,0,0,0,1,0,0,0
6072,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0
6073,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0
6074,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0
6075,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0
6076,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0
6077,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
6078,5,4,3,0,0,0,0,1,0,0,1,0,0,0,0
6079,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0
6080,2,4,4,0,0,0,1,0,0,0,0,0,0,0,0
6081,11,11,11,0,1,0,0,0,0,0,0,1,0,0,0
6082,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0
6083,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0
6084,6,2,3,0,1,0,0,0,0,0,0,0,0,0,0
6085,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0
6086,5,3,2,0,0,0,1,0,0,0,1,0,1,0,0
6087,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0
6088,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0
6089,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6090,3,3,4,0,0,0,1,0,0,0,0,0,0,0,0
6091,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6092,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6093,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0
6094,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0
6095,5,4,3,0,0,1,0,0,0,0,0,0,0,0,0
6096,6,6,6,0,0,1,1,1,0,0,1,0,0,0,0
6097,5,3,3,0,0,1,0,0,0,0,0,1,0,0,0
6098,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0
6099,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0
6100,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0
6101,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
6102,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6103,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0
6104,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0
6105,3,1,3,0,1,0,0,0,0,0,1,0,0,0,0
6106,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0
6107,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0
6108,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
6109,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
6110,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0
6111,4,2,4,0,0,0,1,0,0,0,0,0,0,0,0
6112,4,6,6,0,0,1,0,0,0,0,0,0,0,0,0
6113,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0
6114,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6115,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6116,6,4,4,0,0,0,1,0,0,0,1,0,1,0,0
6117,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0
6118,4,4,4,0,0,0,0,1,0,0,1,0,0,0,0
6119,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0
6120,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6121,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6122,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
6123,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0
6124,5,5,5,1,1,1,1,1,0,0,0,0,0,0,0
6125,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6126,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0
6127,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6128,7,6,4,0,0,0,0,0,1,1,0,0,0,0,0
6129,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0
6130,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0
6131,5,3,3,0,0,0,0,0,1,0,0,0,0,0,0
6132,5,4,4,0,0,0,0,0,1,1,0,0,0,0,0
6133,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0
6134,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0
6135,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6136,6,3,2,0,0,0,1,0,0,0,1,0,0,0,0
6137,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6138,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0
6139,4,3,2,0,1,0,0,0,0,0,1,0,0,0,0
6140,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0
6141,8,7,7,1,0,1,1,0,0,0,1,0,0,0,0
6142,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6143,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
6144,6,3,4,0,0,0,1,0,0,0,1,0,0,0,0
6145,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0
6146,4,4,3,0,0,1,0,0,0,1,0,0,0,0,0
6147,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0
6148,8,6,7,0,0,0,0,0,1,0,0,1,0,0,0
6149,2,1,2,1,0,0,0,1,0,0,0,0,0,0,1
6150,6,5,6,0,1,0,0,0,0,0,1,0,0,0,0
6151,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0
6152,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6153,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0
6154,7,4,7,0,0,0,0,1,0,0,0,0,0,0,0
6155,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0
6156,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0
6157,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0
6158,3,1,3,0,1,0,0,0,0,0,1,0,0,0,0
6159,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0
6160,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0
6161,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0
6162,8,6,6,0,1,0,0,0,0,0,0,0,1,0,0
6163,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0
6164,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0
6165,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6166,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6167,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
6168,3,4,3,0,1,0,1,0,0,0,1,0,0,0,0
6169,4,3,1,0,1,0,0,0,0,0,1,0,0,0,0
6170,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6171,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0
6172,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6173,3,1,1.5,0,0,1,0,0,0,0,0,0,0,0,0
6174,6,3,3,0,0,0,0,1,0,0,1,0,0,0,0
6175,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
6176,3,4,3,1,0,0,1,0,0,0,0,0,0,0,0
6177,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
6178,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
6179,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
6180,5,2,2,0,1,0,0,0,0,0,1,0,0,0,0
6181,4,2,2,0,0,0,0,1,0,0,1,0,0,0,0
6182,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6183,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0
6184,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0
6185,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
6186,4,4,3,1,0,0,0,0,0,1,0,0,0,0,0
6187,5,2,2,0,1,1,0,0,0,0,0,0,0,0,0
6188,4,1,4,0,1,0,0,0,0,0,1,0,0,0,0
6189,4,2,2,0,0,0,1,0,0,0,1,0,0,0,0
6190,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
6191,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1
6192,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0
6193,5,4,3,0,0,1,1,0,0,0,0,0,0,0,0
6194,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0
6195,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0
6196,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0
6197,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6198,3,3,6,0,1,0,0,0,0,0,0,0,0,0,0
6199,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6200,6,3,4,0,1,0,0,0,0,0,1,0,0,0,0
6201,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0
6202,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0
6203,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0
6204,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0
6205,6,4,4,0,1,0,0,0,0,0,1,0,0,0,0
6206,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1
6207,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
6208,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0
6209,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6210,2,1,3,0,0,0,1,0,0,1,0,0,0,0,0
6211,10,6,6,1,1,1,1,1,0,0,0,0,0,0,0
6212,7,3,6,0,0,1,0,1,0,0,0,0,0,0,0
6213,3,3,3,0,0,1,0,1,0,0,0,0,0,0,0
6214,7,6,6,1,0,0,0,0,0,0,0,0,0,0,0
6215,6,4,4,0,0,0,0,0,1,0,0,0,0,0,1
6216,5,5,3,0,0,0,0,1,0,0,1,0,0,0,0
6217,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0
6218,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
6219,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0
6220,5,2,3,0,0,1,0,1,0,0,0,0,0,0,0
6221,6,2,4,0,1,0,1,0,0,0,0,0,0,0,0
6222,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0
6223,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0
6224,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0
6225,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6226,4,1,5,0,0,0,0,1,0,0,0,0,0,0,0
6227,3,2,3,0,0,0,1,0,0,1,0,0,0,0,0
6228,8,5,5,0,1,0,0,0,0,0,0,0,1,0,1
6229,2,2,2,0,0,0,0,1,0,0,0,0,1,0,0
6230,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0
6231,5,6,6,1,0,0,0,0,0,0,0,1,0,0,0
6232,4,4,4,0,1,0,0,0,0,0,1,0,0,0,0
6233,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6234,8,5,6,0,1,0,0,0,0,0,1,0,0,0,0
6235,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
6236,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0
6237,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
6238,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0
6239,6,6,4,1,0,0,0,0,0,0,0,0,0,1,0
6240,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0
6241,5,4,5,0,0,1,0,0,0,0,0,0,0,0,0
6242,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0
6243,7,5,5,0,0,0,1,0,0,0,0,0,0,0,0
6244,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0
6245,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1
6246,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0
6247,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0
6248,4,1,4,0,1,0,0,0,0,0,1,0,0,0,0
6249,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6250,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0
6251,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0
6252,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0
6253,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6254,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0
6255,5,4,4,0,0,1,0,0,0,0,0,1,0,0,0
6256,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0
6257,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6258,8,6,6,0,0,0,1,0,0,0,0,1,0,0,0
6259,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6260,5,5,5,0,0,1,0,0,0,0,0,0,0,0,0
6261,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0
6262,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0
6263,4,2,4,0,0,0,1,0,0,0,0,0,0,0,0
6264,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6265,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6266,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0
6267,4,4,3,0,0,1,0,0,0,1,0,0,0,0,0
6268,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0
6269,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
6270,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6271,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6272,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6273,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
6274,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0
6275,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0
6276,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0
6277,6,6,6,0,0,1,1,0,0,0,0,1,0,0,0
6278,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0
6279,5,1,3,0,0,0,1,1,0,0,0,0,0,0,0
6280,4,2,2,0,0,0,0,0,1,0,0,1,0,0,0
6281,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0
6282,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6283,4,1,4,0,0,0,0,0,1,0,0,0,0,0,0
6284,3,2,2,0,0,0,1,0,0,1,0,0,0,0,0
6285,3,2,2,0,1,0,0,0,0,0,1,0,0,0,0
6286,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6287,4,3,3,0,0,1,0,1,0,0,0,0,0,0,0
6288,3,1,3,0,0,0,0,0,1,0,0,0,0,0,0
6289,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6290,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
6291,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0
6292,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6293,5,2,2,0,0,0,1,0,0,0,1,0,0,0,0
6294,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6295,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0
6296,7,4,4,0,0,0,0,0,1,0,0,0,0,0,0
6297,8,7,6,0,0,0,1,0,0,0,1,0,0,0,0
6298,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6299,4,2,4,0,0,0,0,0,1,0,0,0,0,0,0
6300,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6301,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6302,4,2,2,0,1,0,0,1,0,0,1,0,0,0,0
6303,3,1,4,0,0,0,0,1,0,0,0,0,0,0,0
6304,9,8,5,0,0,1,0,0,0,0,0,1,0,0,0
6305,5,4,3,0,1,0,1,0,0,0,0,0,0,0,0
6306,6,5,5,0,1,0,0,0,0,0,0,0,0,0,0
6307,3,1,3,0,1,0,0,1,0,0,1,0,0,0,0
6308,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6309,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6310,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0
6311,3,4,3,0,0,0,1,0,0,0,1,0,0,0,0
6312,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0
6313,4,2,2,0,1,0,0,0,0,0,1,0,0,0,0
6314,3,2,3,0,0,0,0,1,0,0,1,0,0,0,0
6315,4,2,2,0,0,0,1,0,0,0,0,0,1,0,0
6316,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0
6317,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0
6318,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0
6319,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0
6320,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6321,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0
6322,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0
6323,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
6324,6,6,5,1,0,1,0,0,0,1,0,0,0,0,0
6325,3,2,2,0,0,0,0,1,0,0,0,0,0,0,1
6327,7,6,6,0,0,0,0,1,0,0,1,0,0,0,0
6328,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0
6330,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
6331,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6332,7,5,5,1,0,0,0,0,0,0,0,0,0,0,0
6333,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6334,5,5,4,0,0,0,1,0,0,0,0,0,0,0,0
6335,6,5,5,0,1,0,0,0,0,0,0,0,0,0,0
6336,5,2,3,0,1,0,0,0,0,0,1,0,0,0,0
6337,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0
6338,6,6,6,1,0,0,1,0,0,0,1,0,0,0,0
6339,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6340,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0
6341,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0
6342,5,4,4,1,0,0,0,0,0,1,0,0,0,0,0
6343,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0
6344,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0
6345,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6346,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6347,6,4,4,0,0,0,1,0,0,0,1,0,0,0,0
6348,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
6349,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0
6350,5,4,4,1,1,0,0,0,0,0,0,0,0,0,0
6351,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6352,4,2,4,0,0,0,0,1,0,1,0,0,0,0,0
6353,5,2,3,0,0,0,0,1,0,0,0,0,0,0,0
6354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6355,5,3,1,0,0,0,0,1,0,0,1,0,0,0,1
6356,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6357,4,3,2,1,0,0,0,1,0,0,0,0,0,0,0
6358,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
6359,3,1,4,0,1,0,0,0,0,0,1,0,0,0,0
6360,5,3,4,0,1,0,1,1,0,0,0,0,0,0,0
6361,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0
6362,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0
6363,4,4,5,0,0,0,0,0,1,0,0,0,0,0,0
6364,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6365,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6366,4,6,6,0,1,1,0,0,0,0,0,0,0,0,0
6367,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0
6368,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1
6369,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0
6370,4,2,3,0,0,0,0,1,0,0,1,0,0,0,0
6371,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
6372,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6373,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
6374,5,5,5,1,0,1,0,0,0,0,0,0,0,0,0
6375,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0
6376,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
6377,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0
6378,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
6379,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0
6380,5,2,4,0,0,0,0,1,0,0,1,0,0,0,0
6381,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6382,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6383,8,5,5,0,1,0,0,0,0,0,0,0,0,0,0
6384,5,4,4,0,1,0,0,0,0,0,1,0,0,0,0
6385,4,3,5,1,1,0,1,0,0,0,0,0,0,0,0
6386,6,3,4,0,1,0,0,0,0,0,1,0,0,0,0
6387,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6388,6,3,3,0,0,0,0,1,0,0,1,0,0,0,0
6389,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
6390,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0
6391,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0
6392,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0
6393,3,2,2,0,0,0,0,1,0,0,0,0,0,0,1
6394,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0
6395,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0
6396,2,1,2,0,0,0,0,1,0,0,1,0,0,0,0
6397,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6398,3,2,4,0,1,0,0,0,0,0,1,0,0,0,0
6399,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0
6400,7,7,5,0,0,0,0,0,1,0,0,0,0,0,0
6401,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0
6402,5,2,2,0,1,0,0,0,0,0,1,0,0,0,0
6403,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0
